Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
12Ud5p81gFX8feLUGpewfV,0LyfQWJT6nXafLPZqxe9Of,,,,0,0,0,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-04-27T20:51:52Z,,0.46,0.384,0,-7.931,1,0.0313,0.706,0.000773,0.146,0.302,79.877,4
4sxZlvnHFiK3jrXpWDI0AL,2L16nDKTxhFGaDriR2AHTB,Bekarar,Paathshaala,Lucky Ali,15-03-2010,262942,37,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-04-28T22:34:09Z,"filmi,modern bollywood",0.561,0.555,2,-5.111,1,0.0287,0.0307,0,0.195,0.535,101.902,4
74dP5hqakjK6WAs05TqOwb,"7HCqGPJcQTyGJ2yqntbuyr,4W91bbPB2CTSsHwt7eqNl7,0oOet2f43PA68X5RxKobEy,3GBSge8pq7mpezUQl0GAOA",Ishaqzaade,Ishaqzaade,"Amit Trivedi,Javed Ali,Shreya Ghoshal,Kausar Munir",12-04-2012,316865,59,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-04-28T23:19:23Z,"filmi,modern bollywood,desi pop",0.32,0.337,0,-10.91,1,0.0611,0.709,0,0.0662,0.206,79.098,4
2YrSozvJeJCMqEaQ9EVLfD,1y3jvQYxG72cwKLCH8fSmc,Bheegi Bheegi,Gangster,James,08-09-2006,345240,61,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-04-30T20:36:55Z,,0.313,0.529,0,-9.847,1,0.0363,0.0928,0,0.129,0.289,152.025,3
3phw912iJRhtMfsdJ1k3Sr,"2oSONSC9zQ4UonDKnLqksx,6N2AGiendWS3zevn0dnQ6k",Darasal (From Raabta),Darasal (From Raabta),"Atif Aslam,Jam8",03-06-2017,274354,65,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-04-30T22:39:01Z,"classic pakistani pop,filmi,modern bollywood,sufi",0.705,0.422,0,-7.375,1,0.0299,0.793,0,0.0895,0.482,117.948,4
2RktkeigsgvhuRNQl0ioGS,3eDT9fwXKuHWFvgZaaYC5v,Bhage Re Mann,Chameli,Sunidhi Chauhan,22-11-2003,334053,61,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-04-30T23:08:38Z,"filmi,modern bollywood",0.693,0.693,5,-8.153,0,0.0388,0.628,0.0000225,0.178,0.592,117.012,4
0zqYmOjuMqpgUNOcO8wmKH,"3OLGltG8UPIea8sA4w0yg0,0T1CMVkqffHlqEk4BcAph1",Tum Jo Aaye (From Once Upon A Time In Mumbaai),Mesmeric Vocalzz - Tulsi Kumar,"Rahat Fateh Ali Khan,Tulsi Kumar",04-03-2019,286443,52,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-04-30T23:12:03Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",0.574,0.841,4,-4.449,1,0.0951,0.399,0.00000104,0.205,0.926,83.706,4
35v9un9C2QUR1kq1MtqGMq,39fT56OHEL2E98zDKrqBsC,Sitaare,Sitaare - Single,Nikhil D'Souza,19-09-2019,236393,34,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-03T18:13:47Z,"desi pop,indian indie,modern bollywood",0.651,0.274,4,-9.683,1,0.0314,0.699,0.0000312,0.12,0.221,121.91,4
621NCDEU2Pfd5R1oCqnju8,"1wRPtKGflJrBx9BmLsSwlU,4fEkbug6kZzzJ8eYX6Kbbp",O Meri Jaan,Tum Mile (Original Motion Picture Soundtrack),"Pritam,KK",08-09-2009,297906,45,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-03T18:20:22Z,"filmi,indian instrumental,modern bollywood",0.58,0.563,2,-6.143,0,0.0312,0.592,0.00000288,0.117,0.305,133.955,4
3GlmwilID7OrMmeWFIFObL,2fizRsm6KDWZvysU00yZrX,Aakhri Alvida,Shootout At Lokhandwala,Strings,30-04-2007,278465,35,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-03T18:30:00Z,"classic pakistani pop,filmi,pakistani pop,pakistani rock",0.547,0.491,7,-7.971,1,0.0305,0.664,0.00104,0.102,0.201,120.049,4
2PRLuCoUGWfUpbBo7yWuJd,1TbRSunWGZ46mqnapcWxrm,Khudaya Ve,Luck,Salim Merchant,23-06-2009,321146,53,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-03T18:32:58Z,"filmi,modern bollywood",0.411,0.529,0,-11.178,1,0.0388,0.7,0.00098,0.105,0.521,72.783,4
1tKhy83q8OsdcpZaX9N4Z2,4fEkbug6kZzzJ8eYX6Kbbp,Abhi Abhi,Jism 2,KK,06-07-2012,342668,58,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-03T19:35:17Z,"filmi,modern bollywood",0.566,0.634,2,-5.551,1,0.0443,0.145,0.000716,0.0814,0.36,143.89,4
0prCd0oIexRBiok6kBOeLp,0LSPREIgGMZXCuKVel7LVD,Behka,Ghajini,Karthik,25-11-2008,311057,50,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-04T19:14:28Z,filmi,0.643,0.474,0,-11.061,0,0.14,0.0696,0.00026,0.0554,0.515,192.01,4
2HPQUFeRbhuLGSrhZzItNk,"5GnnSrwNCGyfAU4zuIytiS,0T1CMVkqffHlqEk4BcAph1",Haafiz Khuda,8 X 10 Tasveer,"Mohit Chauhan,Tulsi Kumar",14-03-2009,276584,23,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-04T19:18:45Z,"filmi,modern bollywood",0.457,0.782,0,-11.63,0,0.436,0.644,0.000727,0.148,0.536,80.75,4
1Z25L2RRCzgOQ515QZ0Mfz,0SWOtgI95g7oVrP9halrmP,I Got The Picture,8 X 10 Tasveer,Bohemia,14-03-2009,304123,23,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-04T19:27:42Z,"desi hip hop,pakistani hip hop,punjabi hip hop,punjabi pop",0.671,0.599,3,-10.858,0,0.159,0.00275,0.00196,0.0864,0.301,80.058,4
68L5vQlBQEInuX4s9lMyoc,"5GnnSrwNCGyfAU4zuIytiS,0T1CMVkqffHlqEk4BcAph1",Kuchh Is Tarah,8 X 10 Tasveer,"Mohit Chauhan,Tulsi Kumar",14-03-2009,276412,28,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-04T19:31:31Z,"filmi,modern bollywood",0.47,0.794,0,-11.276,0,0.444,0.701,0.000797,0.121,0.521,79.911,4
3EFGRGsshk0NWidcXfhKvw,3OLGltG8UPIea8sA4w0yg0,Dil To Bachcha Hai,Ishqiya,Rahat Fateh Ali Khan,31-12-2009,333984,65,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-04T19:56:01Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",0.386,0.412,6,-7.358,0,0.0406,0.478,0.00002,0.0746,0.469,75.266,5
0RSGPiykniIg8m7JhiAVv7,5LZ894xYE9MG1sal0gjt5L,Aisi Raaton,Aisi Raaton,Anupam Roy,02-07-2020,218930,56,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-05T14:30:48Z,"filmi,hindi indie,indian singer-songwriter,kolkata indie,west bengali pop",0.517,0.443,9,-8.946,1,0.0529,0.88,0.000141,0.0989,0.538,176.035,4
40Vbjiwx6vbJQO1YeSJdrb,0LyfQWJT6nXafLPZqxe9Of,,,,0,0,0,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-05T16:05:47Z,,0.466,0.656,8,-7.457,0,0.0508,0.675,0.00161,0.103,0.164,167.999,4
1ZGZsRhYm4XEU7ZWhYBxJA,2oSONSC9zQ4UonDKnLqksx,Mar Jaayen,Loveshhuda (Original Motion Picture Soundtrack),Atif Aslam,19-02-2016,258751,56,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-06T19:12:44Z,"classic pakistani pop,filmi,modern bollywood,sufi",0.506,0.508,5,-6.34,1,0.0291,0.58,0,0.129,0.312,88.122,4
2dOWkdPfiT9SU2Wm734Rh6,4YRxDV8wJFPHPTeXepOstw,Kabhi Jo Baadal Barse (From Jackpot),Love Dose Arijit Singh,Arijit Singh,11-02-2016,254300,68,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-06T19:53:53Z,"filmi,modern bollywood",0.451,0.449,0,-6.702,0,0.0293,0.261,0,0.143,0.217,149.768,4
6ymoA9aCgqTyoQLIeR7vCX,6AnOY77z51J14nEUVsFKTy,Shaayad,Bombay Dreams,Taba Chake,25-04-2019,208000,36,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-07T21:41:07Z,"arunachal indie,indian indie,indian singer-songwriter,northeast indian indie",0.606,0.474,8,-8.498,1,0.0308,0.671,0.00000909,0.114,0.43,94.967,4
5GJPqaqlCSN19ReZ3Hmue4,04hYGGSjYtLekuuJXEGrIl,When We Feel Young,When We Feel Young,When Chai Met Toast,02-08-2020,266393,26,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-07T22:05:50Z,"folk-pop,indian indie,malayalam indie",0.573,0.7,4,-6.661,1,0.0271,0.267,0.0187,0.117,0.317,87.508,4
5lHouRxZwVZ6g0rov8gMYT,36vLOasO8BD2hzG9nab0ED,Jahaan Tum Ho,Jahaan Tum Ho,Shrey Singhal,19-12-2016,217274,60,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-08T17:29:42Z,"desi pop,modern bollywood",0.424,0.846,9,-5.775,0,0.0573,0.238,0.00000509,0.114,0.453,80.093,4
44zpMyfg8YBmMVmRgWQZs9,"00YLzAeCXriW04BIc31rPP,66SvSqaZI1DtUpbwxUHNhP",Tera Hi Bas Hona Chaahoon,Haunted,"Jojo Nathaniel,Najam Sheraz",13-04-2011,340000,51,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-08T17:44:55Z,classic pakistani pop,0.613,0.451,1,-10.185,0,0.0257,0.206,0.00000579,0.104,0.534,137.018,4
7lvDsmTRXFE3dK4OjvRiWB,"3bWIy9AUrQdiNeS62Bp3OP,3NegWDGp038A3FIi3gSYzl",Pasoori,Pasoori,"Shae Gill,Ali Sethi",07-02-2022,224146,75,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-09T17:45:37Z,"pakistani pop,classic pakistani pop,indian indie,sufi",0.714,0.596,11,-6.206,0,0.043,0.0657,0,0.0625,0.669,91.991,4
1MYjn3O9yECsz2KvWSNyJy,0LyfQWJT6nXafLPZqxe9Of,,,,0,0,0,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-11T17:18:51Z,,0.667,0.25,1,-15.148,1,0.0273,0.763,0,0.146,0.599,97.521,3
6Oq4lIhSSYdA6WuXU9sPeG,2GoeZ0qOTt6kjsWW4eA6LS,Baarish Lete Aana,Baarish Lete Aana,Darshan Raval,18-07-2018,213500,70,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-12T12:36:13Z,"desi pop,filmi,gujarati pop,modern bollywood",0.537,0.35,2,-8.937,1,0.0248,0.838,0,0.108,0.318,67.018,4
0dUvKIQzOkofLditZUWbJY,5GnnSrwNCGyfAU4zuIytiS,Mai Ni Meriye,Fitoor,Mohit Chauhan,01-01-2009,334453,42,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-12T14:26:11Z,"filmi,modern bollywood",0.398,0.298,7,-10.872,1,0.0286,0.773,0.0000153,0.0608,0.347,135.156,3
1gekzL984xr4fbxVgVGQhC,"71oGOxg5ez52Hh1Ye41A98,77W08VYDm9BtdxNsgjXkDX",Hum Jee Lenge,Murder 3 (Original Motion Picture Soundtrack),"Mustafa Zahid,Roxen Band",01-02-2013,275920,53,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-12T15:25:05Z,"filmi,modern bollywood,pakistani pop",0.608,0.55,5,-7.86,0,0.031,0.708,0,0.0833,0.514,81.987,4
6CoEiaHC5OLIJGG9R0A0jp,4fEkbug6kZzzJ8eYX6Kbbp,Such Keh Raha Hai,Rehnaa Hai Terre Dil Mein,KK,19-10-2001,328880,62,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-12T15:51:09Z,"filmi,modern bollywood",0.797,0.306,11,-14.176,0,0.0487,0.337,0,0.169,0.519,124.003,4
1fzXNZPqinQMQRrB7sJ8Gq,6WKmWnj8GuxXXx1bB0QFw8,Emptiness and Aitebar - Live,Music Latte 2013 (Live),Abdullah Qureshi,01-01-2013,232175,37,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-12T16:30:03Z,"classic pakistani pop,pakistani pop,sufi",0.29,0.459,3,-8.89,1,0.0274,0.318,0.0000192,0.699,0.166,143.144,4
5NChQ2tXB9q9D8kdkLTWOL,"1mYsTxnqsietFxj1OgoGbG,71Rv7hyuI5904jgrtT4IN9,4HQeSXwG2BVH0KvxHE5oCf",Hosanna,Ekk Deewana Tha (Original Motion Picture Soundtrack),"A.R. Rahman,Leon D'souza,Suzanne D'Mello",04-01-2012,331400,60,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-13T14:39:54Z,"filmi,modern bollywood",0.571,0.802,7,-7.201,1,0.0391,0.28,0.0000643,0.0497,0.596,85.97,4
2U0BLmYoSESYOdwMxW2yA9,"09UmIX92EUH9hAK4bxvHx6,4YRxDV8wJFPHPTeXepOstw",Chal Ghar Chalen (From Malang - Unleash The Madness) [Mithoon feat. Arijit Singh],Chal Ghar Chalen (From Malang - Unleash The Madness) [Mithoon feat. Arijit Singh],"Mithoon,Arijit Singh",10-01-2020,340671,64,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-13T14:45:37Z,"filmi,modern bollywood",0.285,0.238,5,-9.623,0,0.0375,0.663,0.00000923,0.0793,0.213,179.918,4
4I5Xcdu5Hnki1aP0Uxbs4n,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw",Saawali Si Raat,Barfi! (Original Motion Picture Soundtrack),"Pritam,Arijit Singh",24-06-2012,308253,54,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-13T15:35:29Z,"filmi,indian instrumental,modern bollywood",0.485,0.291,9,-15.485,1,0.04,0.616,0.000345,0.238,0.195,139.859,3
3rsx3pDYM3a08O0Yu3Tq6V,"0L5GV6LN8SWWUWIdBbTLTZ,1SJOL9HJ08YOn92lFcYf8a,7jhqJGN86YT2lS3i1HgO13",Pretty Woman,Kal Ho Naa Ho (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy,Shankar Mahadevan,Ravi Rags"" Khote""",20-09-2003,353880,65,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-14T19:36:43Z,"filmi,modern bollywood",0.677,0.942,11,-6.105,0,0.16,0.124,0.0132,0.0819,0.598,173.991,4
7Czm0vv2sYL5z4P51KY66e,"0L5GV6LN8SWWUWIdBbTLTZ,1HGMG8RHvcu1mfdM9MeTek,63gr7tdupR56177ARreusx,70B80Lwx2sxti0M1Ng9e8K,1dVygo6tRFXC8CSWURQJq2",Maahi Ve,Kal Ho Naa Ho (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy,Sadhana Sargam,Sujata Bhattacharya,Udit Narayan,Sonu Nigam",20-09-2003,366853,66,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-14T19:42:17Z,"filmi,modern bollywood,classic bollywood,hare krishna,chutney,odia pop",0.815,0.833,7,-6.117,0,0.0769,0.0297,0.00002,0.33,0.563,99.989,4
3hCUkos0NxuSFl73oOHJzb,"0L5GV6LN8SWWUWIdBbTLTZ,0myVJmNOHZ7v7g8JVWGw8H,4fEkbug6kZzzJ8eYX6Kbbp,5cB4d4jPYjMT326sjihQ4m,1KIKn2xA1mgC7uJTcS1hEU",It's the Time to Disco,Kal Ho Naa Ho (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy,Vasundhara Das,KK,Shaan,Loy Mendonsa",20-09-2003,333093,61,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-14T19:47:16Z,"filmi,modern bollywood",0.902,0.772,6,-8.29,0,0.0383,0.0452,0.000129,0.12,0.808,131.992,4
2f5sTEhwX8qwCPgGPBavdx,6QtJ6BVdj43aDpgjnVp2tY,Tu Hi Tu,Kick,Mohammed Irfan,07-07-2014,329063,56,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-14T20:07:59Z,"filmi,modern bollywood",0.319,0.54,9,-6.464,1,0.0372,0.758,0.000003,0.16,0.279,80.469,4
119ZRPeJ540NUGoUD8LkMe,0LyfQWJT6nXafLPZqxe9Of,,,,0,0,0,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-15T20:58:57Z,,0.567,0.671,10,-7.668,1,0.0397,0.492,0.0000586,0.102,0.313,117.919,4
13tg1zpSfWyFQbv09a9LPD,"5HgB3r11CTMckYeopesztP,4YRxDV8wJFPHPTeXepOstw",Tu Har Lamha (From Khamoshiyan),Tu Har Lamha (From Khamoshiyan),"Bobby-Imran,Arijit Singh",29-12-2014,272869,67,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-18T00:14:04Z,"modern bollywood,filmi",0.311,0.538,2,-4.551,0,0.0263,0.573,0,0.113,0.165,137.177,4
3kK3mhICgeJmANUIrCGNLb,1yzgJmZf5CxtFfGfRFm4Si,Tera Hi Rahun,Tera Hi Rahun,Gajendra Verma,01-07-2016,301500,56,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-20T19:15:47Z,"desi pop,filmi,modern bollywood",0.567,0.351,7,-10.273,1,0.024,0.75,0.000191,0.104,0.385,160.086,3
725UGBqueXRvGwOsJnDw6k,1yzgJmZf5CxtFfGfRFm4Si,Aaj Phir Se,Aaj Phir Se,Gajendra Verma,14-02-2021,270000,31,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-22T00:33:40Z,"desi pop,filmi,modern bollywood",0.735,0.428,9,-9.262,1,0.0254,0.112,0.00000383,0.143,0.589,105.015,4
0gRNu9dVzi5aC87AI1empZ,"554yyXUEFseU1dwvisHTik,5cB4d4jPYjMT326sjihQ4m",Jab Se Tere Naina,Saawariya (Original Motion Picture Soundtrack),"Monty Sharma,Shaan",14-09-2007,284573,72,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-27T22:34:31Z,"filmi,modern bollywood",0.599,0.653,0,-7.576,0,0.122,0.362,0,0.144,0.678,79.968,4
0v7rJIwQ2xeB1W19eU5IQS,"1dVygo6tRFXC8CSWURQJq2,0oOet2f43PA68X5RxKobEy",Main Hoon Na,Main Hoon Na,"Sonu Nigam,Shreya Ghoshal",27-02-2004,361066,64,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-27T23:04:19Z,"filmi,modern bollywood",0.48,0.681,5,-8.002,1,0.163,0.284,0,0.125,0.74,88.003,4
3pRF060IEOI5XSQAvONgSt,"4fEkbug6kZzzJ8eYX6Kbbp,0myVJmNOHZ7v7g8JVWGw8H",Chale Jaise Hawaien,Main Hoon Na,"KK,Vasundhara Das",27-02-2004,324053,62,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-27T23:10:10Z,"filmi,modern bollywood",0.75,0.861,1,-11.029,1,0.0613,0.0755,0.00586,0.202,0.744,117.593,4
6C5CjR1BTqfO5gc0YNcCrP,4fEkbug6kZzzJ8eYX6Kbbp,Dilnashin Dilnashin,Aashiq Banaya Aapne,KK,29-07-2005,392266,57,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T20:00:32Z,"filmi,modern bollywood",0.735,0.938,1,-7.142,1,0.0571,0.00942,0.0000791,0.057,0.792,110.999,4
5Rn1DPzSzUktbhuNDDJocS,"1wRPtKGflJrBx9BmLsSwlU,4fEkbug6kZzzJ8eYX6Kbbp,1Jt7JB3WIWaANzwHoybsVn,7uIbLdzzSEqnX0Pkrb56cR,5DNHuR9u8DFVasxQZgREO5",Party On My Mind,Race 2 (Original Motion Picture Soundtrack),"Pritam,KK,Shefali Alvares,Yo Yo Honey Singh,Prashant Ingole",25-01-2012,222133,68,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T20:07:02Z,"filmi,indian instrumental,modern bollywood,hindi hip hop",0.715,0.864,11,-5.013,0,0.0751,0.0188,0,0.719,0.57,122.016,4
3gLf7ctpqnklhoQfeveBw0,"6Mv8GjQa7LKUGCAqa9qqdb,4fEkbug6kZzzJ8eYX6Kbbp,0oOet2f43PA68X5RxKobEy,6CXEwIaXYfVJ84biCxqc9k,3UpmjPgIFSGqnxXuiwD014",Ab To Forever,Ta Ra Rum Pum,"Vishal-Shekhar,KK,Shreya Ghoshal,Vishal Dadlani,Javed Akhtar",03-04-2007,301714,55,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T20:14:10Z,"filmi,modern bollywood,classic bollywood",0.836,0.915,6,-5.745,0,0.0445,0.201,0.00113,0.0389,0.792,109.03,4
4vgCpNUUcpEIBifidhQOnR,"1wRPtKGflJrBx9BmLsSwlU,4fEkbug6kZzzJ8eYX6Kbbp",Haan Tu Hain,Jannat (Original Motion Picture Soundtrack),"Pritam,KK",07-03-2008,324880,70,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T20:59:51Z,"filmi,indian instrumental,modern bollywood",0.415,0.904,2,-3.586,0,0.104,0.718,0,0.0739,0.729,83.648,4
6GWchpKWsKkwR6jcl0yG6V,4fEkbug6kZzzJ8eYX6Kbbp,Pyaar Ke Pal,Pal,KK,16-04-1999,359373,54,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T21:17:42Z,"filmi,modern bollywood",0.599,0.135,4,-12.376,1,0.0308,0.845,0.0000243,0.11,0.168,122.107,3
2OwIrzgIzxK2dxn924zD2K,"76fuWYgIf3TVIopTs3vaJ6,4fEkbug6kZzzJ8eYX6Kbbp",Tu Bhoola Jise,Airlift,"Amaal Mallik,KK",17-12-2015,271713,44,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T21:29:29Z,"desi pop,filmi,modern bollywood",0.472,0.554,2,-8.12,1,0.0325,0.493,0.0181,0.161,0.288,135.882,4
7EjatvVN2Y2GjpvKSyWJR4,"1wRPtKGflJrBx9BmLsSwlU,4fEkbug6kZzzJ8eYX6Kbbp",Alvida,Life In A Metro (Original Motion Picture Soundtrack),"Pritam,KK",17-03-2007,338586,57,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T21:31:56Z,"filmi,indian instrumental,modern bollywood",0.287,0.654,2,-5.57,1,0.0374,0.593,0.0000073,0.11,0.241,84.015,4
1ELMyeJLDHUz3cK3XTWgEi,"0T1CMVkqffHlqEk4BcAph1,4fEkbug6kZzzJ8eYX6Kbbp",Piya Aaye Na,Aashiqui 2,"Tulsi Kumar,KK",06-04-2013,286120,68,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T21:36:55Z,"filmi,modern bollywood",0.5,0.588,4,-7.66,0,0.0362,0.641,0.0000452,0.327,0.35,81.973,4
2vuhZrEHS25D8xNQTSvuuj,"6Mv8GjQa7LKUGCAqa9qqdb,4fEkbug6kZzzJ8eYX6Kbbp",Tu Aashiqui Hai,Jhankaar Beats (Original Motion Picture Soundtrack),"Vishal-Shekhar,KK",06-05-2003,368546,55,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T21:49:56Z,"filmi,modern bollywood",0.349,0.596,2,-9.313,1,0.0364,0.177,0.00000529,0.336,0.329,120.009,4
4ZVfIGaZP93t0stmBj4FqA,"4fEkbug6kZzzJ8eYX6Kbbp,0oOet2f43PA68X5RxKobEy",Teri Yaadon Mein,The Killer,"KK,Shreya Ghoshal",15-06-2006,287213,71,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T22:07:01Z,"filmi,modern bollywood",0.576,0.735,11,-5.811,0,0.0352,0.0233,0.00118,0.188,0.301,105.058,4
0UNm31fHupWTaG5OACUyEV,"0SWOtgI95g7oVrP9halrmP,2coWJ1vqnp7z8eh0Vd5gPl",School Di Kitaab,Coke Studio Sessions : Season 5,"Bohemia,Rohail Hyatt",31-10-2012,301480,36,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-05-31T23:47:00Z,"desi hip hop,pakistani hip hop,punjabi hip hop,punjabi pop,pakistani pop,sufi",0.776,0.703,1,-7.866,1,0.211,0.145,0,0.111,0.965,167.966,4
55aetJzZY4uHModJdaMf5i,"6NDEaUa8PRXIptN9lbcJdy,7uIbLdzzSEqnX0Pkrb56cR",Mein Sharabi (From Cocktail),Cocktail,"Imran Aziz,Yo Yo Honey Singh",12-06-2012,265846,0,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-06-03T20:30:58Z,"filmi,hindi hip hop,modern bollywood",0.774,0.81,7,-8.247,1,0.0968,0.201,0.00000132,0.0386,0.682,130.025,4
0dQiyqHUpnMPmHtk535VAY,4eCyyxnvpCKgZs7RCyjDr8,Tennu Le,Jai Veeru,omer inayat,05-02-2009,308360,59,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-06-04T02:29:42Z,,0.768,0.873,9,-3.213,0,0.103,0.287,0.0000176,0.114,0.845,102.001,4
6Rfpg42g9cSDtQoTGm3ari,"1yzgJmZf5CxtFfGfRFm4Si,00sCATpEvwH48ays7PlQFU",Ab Aaja,Ab Aaja,"Gajendra Verma,Jonita Gandhi",14-12-2019,259585,43,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-06-04T15:44:56Z,"desi pop,filmi,modern bollywood",0.699,0.493,7,-8.257,1,0.0304,0.256,0,0.0652,0.329,106.056,4
1PGCicY4IyWJGb6L6UyMsO,1yzgJmZf5CxtFfGfRFm4Si,Tere Nashe Mein Choor,Tere Nashe Mein Choor,Gajendra Verma,20-08-2020,211124,26,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-06-04T15:58:49Z,"desi pop,filmi,modern bollywood",0.579,0.454,7,-10.895,0,0.0677,0.0265,0,0.0503,0.214,159.695,4
2y1RbxxUCzARM0UkwtZert,"1yzgJmZf5CxtFfGfRFm4Si,52XgeWw24o4klNdfwvB0Vx",Mera Jahan,Mera Jahan,"Gajendra Verma,Kunaal Vermaa",26-07-2017,283994,52,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-06-04T16:06:58Z,"desi pop,filmi,modern bollywood",0.741,0.582,4,-7.59,0,0.0311,0.0974,0,0.16,0.261,112.94,4
2c3Wrp0mUjphc5wZr60pnh,1yzgJmZf5CxtFfGfRFm4Si,Anjaam,Anjaam,Gajendra Verma,14-02-2015,284666,30,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-06-04T16:43:07Z,"desi pop,filmi,modern bollywood",0.475,0.477,0,-10.039,1,0.0269,0.251,0,0.136,0.205,180.014,4
0Yld4eVEV6rBvpijVU2s6l,0LyfQWJT6nXafLPZqxe9Of,,,,0,0,0,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-06-05T00:25:39Z,,0.501,0.445,6,-8.432,1,0.0337,0.772,0,0.117,0.388,80.086,4
7MBqVOzb8C3f0FXr2LBLiq,"2k66ibJfgMigF5QWqUgLyR,3CVXA5TAWpmfGPqyMqXpPb,7yZDrVInKssNCaZkAkQGTX,3GBSge8pq7mpezUQl0GAOA",Doobey (From Gehraiyaan),Doobey (From Gehraiyaan),"OAFF,Savera,Lothika,Kausar Munir",24-01-2022,219686,63,spotify:user:yiyorb91zmfq0up3gua1hxznj,2022-06-05T11:12:07Z,"indian indie,desi pop,modern bollywood",0.751,0.669,3,-6.532,0,0.0359,0.342,0.0000131,0.0822,0.359,119.014,4
